locusId	sysName	type	scaffoldId	begin	end	strand	name	desc	GC	nTA
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	34689	35928	-	null	membrane fusion protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	35992	36946	-	null	hypothetical protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	37797	38157	+	null	Predicted lipoprotein with conserved Yx(FWY)xxD motif	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	38234	38501	-	null	hypothetical protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	38611	39691	-	null	ModE molybdate transport repressor domain- containing protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	39825	40311	+	null	formate dehydrogenase gamma subunit	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	40307	41873	+	null	formate dehydrogenase beta subunit	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	41888	44840	+	null	formate dehydrogenase alpha subunit	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	44848	45100	+	null	formate dehydrogenase delta subunit (EC 1.2.1.2)	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	45182	46907	-	null	2-polyprenyl-6-methoxyphenol hydroxylase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	47089	48382	-	null	cobalt-zinc-cadmium efflux system protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	48378	48747	-	null	transcriptional regulator, ArsR family	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	48834	50718	+	null	Tetratricopeptide repeat-containing protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	50830	52132	-	null	metabolite-proton symporter	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	52430	52976	+	null	Ribosomal protein S18 acetylase RimI	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	52929	53124	-	null	hypothetical protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	53180	54485	+	null	hypothetical protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	54551	55349	-	null	Protein of unknown function (DUF2968)	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	55539	55638	+	null	hypothetical protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	55705	57187	-	null	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD (putrescine degradation), contains GATase1-like domain	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	57315	59073	-	null	transporter, CPA2 family	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	59242	59929	+	null	Protein of unknown function (DUF2848)	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	59951	61301	+	null	D-galactonate transporter	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	61460	62141	+	null	DNA-binding transcriptional regulator, GntR family	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	62203	63583	+	null	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	63707	64217	+	null	disulfide bond formation protein DsbB	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	64627	66256	+	null	xanthine dehydrogenase small subunit	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	66255	68706	+	null	xanthine dehydrogenase, molybdenum binding subunit apoprotein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	68858	69875	+	null	molybdenum cofactor sulfurylase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	69941	70988	+	null	adenosine deaminase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	71069	72434	+	null	guanine deaminase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	72554	73868	-	null	Dehydrogenase (flavoprotein)	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	73928	74657	+	null	Methylase involved in ubiquinone/menaquinone biosynthesis	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	74673	75117	-	null	hypothetical protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	75175	75598	-	null	hypothetical protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	75632	76871	-	null	3-oxoacyl-[acyl-carrier-protein] synthase-1	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	76867	78094	-	null	3-oxoacyl-[acyl-carrier-protein] synthase II	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	78093	78819	-	null	3-oxoacyl-[acyl-carrier protein] reductase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	78815	79301	-	null	Predicted 3-hydroxylacyl-ACP dehydratase, HotDog domain	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	79307	80492	-	null	3-oxoacyl-[acyl-carrier-protein] synthase-1	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	80488	82978	-	null	Predicted exporter	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	82977	83658	-	null	Outer membrane lipoprotein-sorting protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	83648	84089	-	null	(3S)-malyl-CoA thioesterase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	84085	85699	-	null	histidine ammonia-lyase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	85685	87422	-	null	Predicted acyltransferase, LPLAT superfamily	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	87421	89128	-	null	Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	89124	89793	-	null	Uncharacterized membrane protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	89792	90044	-	null	acyl carrier protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	90046	90346	-	null	acyl carrier protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	90320	91115	-	null	1-acyl-sn-glycerol-3-phosphate acyltransferases	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	91098	91968	-	null	Beta-ketoacyl synthase, N-terminal domain	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	92607	93225	+	null	Putative Ca2+/H+ antiporter, TMEM165/GDT1 family	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	93305	94016	-	null	protein of unknown function (DUF4136)	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	94203	96978	+	null	alanyl aminopeptidase. Metallo peptidase. MEROPS family M01	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	97179	97461	+	null	proteic killer suppression protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	97435	97933	+	null	addiction module antidote protein, HigA family	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	98064	99081	+	null	D-fructose 1,6-bisphosphatase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	99304	99523	-	null	hypothetical protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	99638	99791	+	null	hypothetical protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	100201	100351	+	null	hypothetical protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	100629	101226	+	null	chorismate mutase (EC 5.4.99.5)	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	101332	102484	-	null	DNA polymerase-3 subunit epsilon	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	103030	103279	+	null	hypothetical protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	103851	104997	+	null	porin, GBP family	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	105096	105717	-	null	transcription elongation factor GreB	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	106115	106607	-	null	Protein of unknown function (DUF2591)	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	106702	109063	-	null	(p)ppGpp synthetase I, SpoT/RelA	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	109174	109378	-	null	DNA-directed RNA polymerase subunit omega	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	109438	110122	-	null	guanylate kinase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	110139	111063	-	null	TIGR00255 family protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	111284	112025	+	null	RNAse PH	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	112017	112665	+	null	XTP/dITP diphosphohydrolase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	112661	113891	+	null	oxygen-independent coproporphyrinogen-3 oxidase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	114640	114913	+	null	Protein of unknown function (DUF2971)	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	115302	115944	-	null	hypothetical protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	116171	116837	-	null	protein of unknown function (DUF4145)	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	117171	117402	-	null	hypothetical protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	117606	118959	-	null	MFS transporter, DHA1 family, bicyclomycin/chloramphenicol resistance protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	119092	119671	+	null	hypothetical protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	119809	121093	+	null	glutamate-1-semialdehyde 2,1-aminomutase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	121149	122307	+	null	diaminohydroxyphosphoribosylaminopyrimidine deaminase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	122318	122933	+	null	riboflavin synthase alpha chain	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	123187	124318	+	null	3,4-dihydroxy-2-butanone 4-phosphate synthase /GTP cyclohydrolase II	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	124374	124878	+	null	6,7-dimethyl-8-ribityllumazine synthase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	124874	125312	+	null	NusB antitermination factor	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	125468	126668	+	null	Aspartate/methionine/tyrosine aminotransferase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	126876	128076	-	null	Soluble lytic murein transglycosylase and related regulatory proteins (some contain LysM/invasin domains)	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	128678	130247	+	null	3-octaprenyl-4hydroxybenzoate decarboxylase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	130305	131001	+	null	L-lysine exporter family protein LysE/ArgO	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	131077	132052	-	null	threonine dehydratase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	132260	132575	-	null	hypothetical protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	132943	133225	-	null	hypothetical protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	133344	134286	+	null	Predicted oxidoreductase, contains short-chain dehydrogenase (SDR) and DUF2520 domains	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	134363	134684	+	null	conserved hypothetical protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	134881	135445	+	null	YggT family protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	135733	136117	-	null	hypothetical protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	136532	137321	+	null	tRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.33)	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	137383	138235	-	null	Undecaprenyl-diphosphatase (EC 3.6.1.27)	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	138285	138876	-	null	Protein of unknown function (DUF1439)	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	138930	139251	-	null	hypothetical protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	139472	140858	+	null	oxygen-independent coproporphyrinogen-3 oxidase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	141181	142702	-	null	aromatic amino acid:proton symporter, AAT family	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	142779	143745	+	null	Pimeloyl-ACP methyl ester carboxylesterase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	143801	144635	-	null	D-aminopeptidase DppA. Metallo peptidase. MEROPS family M55	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	144634	145747	-	null	L-aminopeptidase DmpA. Serine peptidase. MEROPS family S58	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	145743	146649	-	null	glutathione transport system permease protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	146656	147577	-	null	glutathione transport system permease protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	147688	149251	-	null	glutathione transport system substrate-binding protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	149382	151305	-	null	glutathione transport system ATP-binding protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	151363	152359	-	null	beta-aspartyl-peptidase (threonine type)	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	152355	153294	-	null	transcriptional regulator, RpiR family	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	153512	154763	-	null	Predicted arabinose efflux permease, MFS family	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	154765	155566	+	null	ribosomal small subunit pseudouridine synthase A (EC 5.4.99.-)	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	155732	155921	+	null	hypothetical protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	156061	157129	-	null	Nucleoside-diphosphate-sugar epimerase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	157257	158289	+	null	CDP-4-dehydro-6-deoxyglucose reductase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	158680	159865	+	null	acetylornithine aminotransferase apoenzyme	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	159880	160354	+	null	Acetyltransferase, GNAT family	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	160474	161197	-	null	amino acid/amide ABC transporter ATP-binding protein 2, HAAT family	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	161196	161970	-	null	amino acid/amide ABC transporter ATP-binding protein 1, HAAT family	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	161988	163158	-	null	amino acid/amide ABC transporter membrane protein 2, HAAT family	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	163180	164131	-	null	amino acid/amide ABC transporter membrane protein 1, HAAT family	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	164360	165563	-	null	amino acid/amide ABC transporter substrate- binding protein, HAAT family	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	166098	167058	-	null	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	167060	167627	-	null	FKBP-type peptidyl-prolyl cis-trans isomerase SlpA	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	167693	168458	+	null	DNA replication and repair protein RadC	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	168736	168970	+	null	LSU ribosomal protein L28P	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	168980	169148	+	null	LSU ribosomal protein L33P	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	169389	170988	+	null	L-aspartate oxidase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	171052	171982	-	null	nicotinate-nucleotide pyrophosphorylase [carboxylating]	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	171981	173169	-	null	quinolinate synthetase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	173248	174406	-	null	stearoyl-CoA desaturase (delta-9 desaturase)	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	174647	176021	-	null	Small-conductance mechanosensitive channel	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	176100	177360	-	null	16S rRNA (cytosine967-C5)-methyltransferase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	177356	177968	-	null	formyltetrahydrofolate-dependent phosphoribosylglycinamide formyltransferase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	178126	179122	+	null	FMN adenylyltransferase /riboflavin kinase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	179287	182125	+	null	Isoleucyl-tRNA synthetase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	182124	182643	+	null	signal peptidase II Aspartic peptidase. MEROPS family A08	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	182784	183999	+	null	Phosphopantothenate-cysteine ligase /Phosphopantothenoylcysteine decarboxylase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	184075	185095	+	null	luciferase family oxidoreductase, group 1	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	185109	185556	+	null	deoxyuridine 5'-triphosphate nucleotidohydrolase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	185631	187929	-	null	ATP-dependent Clp protease ATP-binding subunit ClpA	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	187925	188240	-	null	ATP-dependent Clp protease adaptor protein ClpS	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	188789	188996	+	null	cold-shock DNA-binding protein family	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	189291	190548	-	null	isocitrate dehydrogenase (NADP)	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	190785	191448	+	null	23S rRNA pseudouridine2457 synthase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	192173	192689	+	null	hypothetical protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	193068	195174	+	null	translation elongation factor 2 (EF-2/EF-G)	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	195388	195913	+	null	Uncharacterized protein, RmlC-like cupin domain	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	195930	196959	+	null	high-affinity nickel-transport protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	197323	198997	+	null	peptide/nickel transport system substrate- binding protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	199038	200046	+	null	peptide/nickel transport system permease protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	200042	200912	+	null	peptide/nickel transport system permease protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	200908	203143	+	null	peptide/nickel transport system ATP-binding protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	203389	203872	+	null	hypothetical protein	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	204005	204851	-	null	Aldo/keto reductase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	205058	205805	+	null	transcriptional regulator, GntR family	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	205847	207266	-	null	Predicted acyl-CoA transferases/carnitine dehydratase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	207394	208624	+	null	citrate synthase	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	208695	209001	-	null	Protein of unknown function (DUF2917)	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	209175	210588	+	null	transcriptional regulator, GntR family	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	210959	212345	+	null	drug resistance transporter, EmrB/QacA subfamily	null	null
ASM38327v1_7	null	1	H281DRAFT_scaffold00007.7	212839	214117	+	null	EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)	null	null
